Date first seen              Src IP Addr:Port       Dst IP Addr:Port   In Byte Out Byte
2020-02-25 00:31:03.830,  192.168.250.27:59116,   192.168.250.1:53   ,     156,       0
2020-02-25 00:31:03.830,  192.168.250.27:59118,   192.168.250.1:53   ,     158,       0
2020-02-25 00:31:03.830,  192.168.250.27:59119,   192.168.250.1:53   ,     158,       0
2020-02-25 00:31:03.830,   192.168.250.1:53   ,  192.168.250.27:59116,     700,       0
2020-02-25 00:31:03.840,  192.168.250.27:59120,   192.168.250.1:53   ,     156,       0
2020-02-25 00:31:03.840,  192.168.250.27:59121,   192.168.250.1:53   ,     156,       0
2020-02-25 00:31:03.840,   192.168.250.1:53   ,  192.168.250.27:59119,     768,       0
2020-02-25 00:31:03.840,  192.168.250.27:59122,   192.168.250.1:53   ,     176,       0
2020-02-25 00:31:03.840,  192.168.250.27:59123,   192.168.250.1:53   ,     176,       0
2020-02-25 00:31:03.840,   192.168.250.1:53   ,  192.168.250.27:59118,     768,       0
2020-02-25 00:31:03.840,  192.168.250.27:59124,   192.168.250.1:53   ,     154,       0
2020-02-25 00:31:03.840,  192.168.250.27:59125,   192.168.250.1:53   ,     154,       0
2020-02-25 00:31:03.840,   192.168.250.1:53   ,  192.168.250.27:59121,     764,       0
2020-02-25 00:31:03.850,   192.168.250.1:53   ,  192.168.250.27:59120,     764,       0
2020-02-25 00:31:03.850,  192.168.250.27:59126,   192.168.250.1:53   ,     154,       0
2020-02-25 00:31:03.850,  192.168.250.27:59127,   192.168.250.1:53   ,     154,       0
2020-02-25 00:31:03.850,   192.168.250.1:53   ,  192.168.250.27:59123,     676,       0
2020-02-25 00:31:03.850,  192.168.250.27:59128,   192.168.250.1:53   ,     152,       0
2020-02-25 00:31:03.850,  192.168.250.27:59129,   192.168.250.1:53   ,     152,       0
2020-02-25 00:31:03.850,   192.168.250.1:53   ,  192.168.250.27:59122,     676,       0
2020-02-25 00:31:03.860,   192.168.250.1:53   ,  192.168.250.27:59125,     888,       0
2020-02-25 00:31:03.860,  192.168.250.27:59130,   192.168.250.1:53   ,     156,       0
2020-02-25 00:31:03.860,  192.168.250.27:59131,   192.168.250.1:53   ,     156,       0
2020-02-25 00:31:03.860,   192.168.250.1:53   ,  192.168.250.27:59124,     888,       0
2020-02-25 00:31:03.860,  192.168.250.27:59132,   192.168.250.1:53   ,     152,       0
2020-02-25 00:31:03.860,  192.168.250.27:59133,   192.168.250.1:53   ,     152,       0
2020-02-25 00:31:03.870,   192.168.250.1:53   ,  192.168.250.27:59127,     760,       0
2020-02-25 00:31:03.870,   192.168.250.1:53   ,  192.168.250.27:59126,     760,       0
2020-02-25 00:31:03.870,   192.168.250.1:53   ,  192.168.250.27:59129,     596,       0
2020-02-25 00:31:03.870,   192.168.250.1:53   ,  192.168.250.27:59128,     596,       0
2020-02-25 00:31:03.870,  192.168.250.27:59134,   192.168.250.1:53   ,     160,       0
2020-02-25 00:31:03.870,  192.168.250.27:59135,   192.168.250.1:53   ,     160,       0
2020-02-25 00:31:03.880,   192.168.250.1:53   ,  192.168.250.27:59131,     700,       0
2020-02-25 00:31:03.880,   192.168.250.1:53   ,  192.168.250.27:59130,     700,       0
2020-02-25 00:31:03.880,   192.168.250.1:53   ,  192.168.250.27:59133,     884,       0
2020-02-25 00:31:03.890,   192.168.250.1:53   ,  192.168.250.27:59132,     884,       0
2020-02-25 00:31:03.890,   192.168.250.1:53   ,  192.168.250.27:59135,     772,       0
2020-02-25 00:31:03.890,   192.168.250.1:53   ,  192.168.250.27:59134,     772,       0
2020-02-25 00:31:03.920,  192.168.250.27:50306,  62.128.100.161:443  ,     224,       0
2020-02-25 00:30:11.340,  192.168.250.27:50298,     13.232.66.4:443  ,    1724,       0
2020-02-25 00:30:57.090,  192.168.250.27:50305,    77.74.181.18:443  ,     826,       0
2020-02-25 00:31:17.250,  192.168.250.27:63850,   192.168.250.1:53   ,     132,       0
2020-02-25 00:31:17.260,   192.168.250.1:53   ,  192.168.250.27:63850,    1062,       0
2020-02-25 00:31:17.260,  192.168.250.27:57709,   192.168.250.1:53   ,     304,       0
2020-02-25 00:31:17.260,   192.168.250.1:53   ,  192.168.250.27:57709,     761,       0
2020-02-25 00:31:17.410,  192.168.250.27:50747,   192.168.250.1:53   ,     158,       0
2020-02-25 00:31:17.420,   192.168.250.1:53   ,  192.168.250.27:50747,    1076,       0
2020-02-25 00:31:17.420,  192.168.250.27:62368,   192.168.250.1:53   ,     317,       0
2020-02-25 00:31:17.420,   192.168.250.1:53   ,  192.168.250.27:62368,     848,       0
2020-02-25 00:31:17.270,  192.168.250.27:57711,    77.74.181.50:443  ,     618,       0
2020-02-25 00:31:45.550,  192.168.250.27:52412,   192.168.250.1:53   ,     130,       0
2020-02-25 00:31:45.550,   192.168.250.1:53   ,  192.168.250.27:52412,     584,       0
2020-02-25 00:32:03.060,  192.168.250.27:49988,   192.168.250.1:53   ,     122,       0
2020-02-25 00:32:03.060,   192.168.250.1:53   ,  192.168.250.27:49988,     576,       0
2020-02-25 00:31:45.670,  192.168.250.27:62374,    77.74.181.50:443  ,     650,       0
2020-02-25 00:32:05.740,  192.168.250.27:62375,    77.74.181.20:443  ,     658,       0
2020-02-25 00:30:11.620,  192.168.250.27:50301,     13.232.66.4:443  ,     880,       0
2020-02-24 23:32:39.070,  192.168.250.27:137  , 192.168.250.255:137  ,  101634,       0
2020-02-25 00:31:17.270,  192.168.250.27:57710,   13.94.251.244:443  ,    2572,       0
2020-02-25 00:30:14.000,  192.168.250.27:50303,   52.114.128.10:443  ,    9999,       0
2020-02-25 00:33:06.050,  192.168.250.27:57347,   192.168.250.1:53   ,     146,       0
2020-02-25 00:33:06.060,   192.168.250.1:53   ,  192.168.250.27:57347,     464,       0
2020-02-25 00:30:11.340,  192.168.250.27:50299,    13.232.72.66:443  ,    1646,       0
2020-02-25 00:33:17.710,  192.168.250.27:61015,   192.168.250.1:53   ,     200,       0
2020-02-25 00:33:17.780,   192.168.250.1:53   ,  192.168.250.27:61015,    1048,       0
2020-02-25 00:33:17.780,  192.168.250.27:49764,   192.168.250.1:53   ,     338,       0
2020-02-25 00:33:17.780,   192.168.250.1:53   ,  192.168.250.27:49764,     990,       0
2020-02-25 00:31:03.830,  192.168.250.27:59117,   192.168.250.1:53   ,     219,       0
2020-02-25 00:31:03.830,   192.168.250.1:53   ,  192.168.250.27:59117,    1227,       0
2020-02-25 00:33:18.970,  192.168.250.27:49768,    77.74.181.16:443  ,     224,       0
2020-02-25 00:33:19.060,  192.168.250.27:60741,   192.168.250.1:53   ,     132,       0
2020-02-25 00:33:19.090,   192.168.250.1:53   ,  192.168.250.27:60741,     998,       0
2020-02-25 00:33:19.570,  192.168.250.27:57640,   192.168.250.1:53   ,     148,       0
2020-02-25 00:33:19.630,   192.168.250.1:53   ,  192.168.250.27:57640,     936,       0
2020-02-25 00:33:06.090,  192.168.250.27:62378,    77.74.181.50:443  ,     682,       0
2020-02-25 00:33:17.960,  192.168.250.27:49766,  40.100.149.226:443  ,    1108,       0
2020-02-25 00:31:17.420,  192.168.250.27:62369,   68.232.34.200:443  ,    2714,       0
2020-02-25 00:34:13.570,  192.168.250.27:57327,   192.168.250.1:53   ,     176,       0
2020-02-25 00:34:13.580,   192.168.250.1:53   ,  192.168.250.27:57327,    1062,       0
2020-02-25 00:34:13.580,  192.168.250.27:62238,   192.168.250.1:53   ,     326,       0
2020-02-25 00:34:13.580,   192.168.250.1:53   ,  192.168.250.27:62238,     777,       0
2020-02-25 00:33:57.110,  192.168.250.27:49772,    77.74.181.50:443  ,     972,       0
2020-02-25 00:30:21.130,  192.168.250.27:50304,  173.194.222.94:443  ,    1847,       0
2020-02-25 00:34:27.210,  192.168.250.27:52924,   192.168.250.1:53   ,     116,       0
2020-02-25 00:34:27.210,   192.168.250.1:53   ,  192.168.250.27:52924,     116,       0
2020-02-25 00:33:57.150,  192.168.250.27:49773,    77.74.181.50:443  ,    1470,       0
2020-02-25 00:34:36.560,  192.168.250.27:55634,   192.168.250.1:53   ,     126,       0
2020-02-25 00:34:36.730,   192.168.250.1:53   ,  192.168.250.27:55634,     428,       0
2020-02-25 00:33:17.790,  192.168.250.27:49765,  40.100.149.226:443  ,    1791,       0
2020-02-25 00:33:18.950,  192.168.250.27:49767,   13.107.18.254:443  ,    3901,       0
2020-02-25 00:33:19.090,  192.168.250.27:49769,    13.107.18.11:443  ,    3859,       0
2020-02-25 00:33:19.630,  192.168.250.27:49770,    13.107.6.163:443  ,    2671,       0
2020-02-25 00:34:36.750,  192.168.250.27:62241,    77.74.181.50:443  ,    1068,       0
2020-02-25 00:35:17.250,  192.168.250.27:50884,   192.168.250.1:53   ,     132,       0
2020-02-25 00:35:17.250,   192.168.250.1:53   ,  192.168.250.27:50884,    1062,       0
2020-02-25 00:35:17.260,  192.168.250.27:65127,   192.168.250.1:53   ,     304,       0
2020-02-25 00:35:17.260,   192.168.250.1:53   ,  192.168.250.27:65127,     761,       0
2020-02-25 00:35:17.390,  192.168.250.27:64940,   192.168.250.1:53   ,     158,       0
2020-02-25 00:35:17.400,   192.168.250.1:53   ,  192.168.250.27:64940,    1076,       0
2020-02-25 00:35:17.400,  192.168.250.27:51755,   192.168.250.1:53   ,     317,       0
2020-02-25 00:35:17.400,   192.168.250.1:53   ,  192.168.250.27:51755,     848,       0
2020-02-25 00:34:59.930,  192.168.250.27:62242,    77.74.181.50:443  ,     826,       0
2020-02-25 00:35:34.000,  192.168.250.27:64942,   192.168.250.1:53   ,     156,       0
2020-02-25 00:35:34.000,  192.168.250.27:64943,   192.168.250.1:53   ,     156,       0
2020-02-25 00:35:34.010,   192.168.250.1:53   ,  192.168.250.27:64943,     700,       0
2020-02-25 00:35:34.010,  192.168.250.27:64944,   192.168.250.1:53   ,     158,       0
2020-02-25 00:35:34.010,  192.168.250.27:64945,   192.168.250.1:53   ,     158,       0
2020-02-25 00:35:34.010,   192.168.250.1:53   ,  192.168.250.27:64942,     700,       0
2020-02-25 00:35:34.010,  192.168.250.27:64946,   192.168.250.1:53   ,     156,       0
2020-02-25 00:35:34.010,  192.168.250.27:64947,   192.168.250.1:53   ,     156,       0
2020-02-25 00:35:34.010,   192.168.250.1:53   ,  192.168.250.27:64945,     768,       0
2020-02-25 00:35:34.010,   192.168.250.1:53   ,  192.168.250.27:64944,     768,       0
2020-02-25 00:35:34.020,  192.168.250.27:64948,   192.168.250.1:53   ,     176,       0
2020-02-25 00:35:34.020,  192.168.250.27:64949,   192.168.250.1:53   ,     176,       0
2020-02-25 00:35:34.020,   192.168.250.1:53   ,  192.168.250.27:64947,     764,       0
2020-02-25 00:35:34.020,  192.168.250.27:64950,   192.168.250.1:53   ,     154,       0
2020-02-25 00:35:34.020,  192.168.250.27:64951,   192.168.250.1:53   ,     154,       0
2020-02-25 00:35:34.020,   192.168.250.1:53   ,  192.168.250.27:64946,     764,       0
2020-02-25 00:35:34.020,  192.168.250.27:64952,   192.168.250.1:53   ,     154,       0
2020-02-25 00:35:34.020,  192.168.250.27:64953,   192.168.250.1:53   ,     154,       0
2020-02-25 00:35:34.030,  192.168.250.27:64954,   192.168.250.1:53   ,     152,       0
2020-02-25 00:35:34.030,  192.168.250.27:64955,   192.168.250.1:53   ,     152,       0
2020-02-25 00:35:34.030,   192.168.250.1:53   ,  192.168.250.27:64949,     676,       0
2020-02-25 00:35:34.030,   192.168.250.1:53   ,  192.168.250.27:64948,     676,       0
2020-02-25 00:35:34.030,   192.168.250.1:53   ,  192.168.250.27:64951,     888,       0
2020-02-25 00:35:34.040,   192.168.250.1:53   ,  192.168.250.27:64950,     888,       0
2020-02-25 00:35:34.040,  192.168.250.27:64956,   192.168.250.1:53   ,     156,       0
2020-02-25 00:35:34.040,  192.168.250.27:64957,   192.168.250.1:53   ,     156,       0
2020-02-25 00:35:34.040,   192.168.250.1:53   ,  192.168.250.27:64953,     760,       0
2020-02-25 00:35:34.040,  192.168.250.27:64958,   192.168.250.1:53   ,     152,       0
2020-02-25 00:35:34.040,  192.168.250.27:64959,   192.168.250.1:53   ,     152,       0
2020-02-25 00:35:34.040,   192.168.250.1:53   ,  192.168.250.27:64952,     760,       0
2020-02-25 00:35:34.040,   192.168.250.1:53   ,  192.168.250.27:64955,     596,       0
2020-02-25 00:35:34.050,  192.168.250.27:64960,   192.168.250.1:53   ,     160,       0
2020-02-25 00:35:34.050,  192.168.250.27:64961,   192.168.250.1:53   ,     160,       0
2020-02-25 00:35:34.050,   192.168.250.1:53   ,  192.168.250.27:64954,     596,       0
2020-02-25 00:35:34.050,   192.168.250.1:53   ,  192.168.250.27:64957,     700,       0
2020-02-25 00:35:34.050,   192.168.250.1:53   ,  192.168.250.27:64956,     700,       0
2020-02-25 00:35:34.060,   192.168.250.1:53   ,  192.168.250.27:64959,     884,       0
2020-02-25 00:35:34.060,   192.168.250.1:53   ,  192.168.250.27:64958,     884,       0
2020-02-25 00:35:34.060,   192.168.250.1:53   ,  192.168.250.27:64961,     772,       0
2020-02-25 00:35:34.070,   192.168.250.1:53   ,  192.168.250.27:64960,     772,       0
2020-02-25 00:35:34.090,  192.168.250.27:51757,   62.128.100.97:443  ,     224,       0
2020-02-25 00:34:36.740,  192.168.250.27:62240,  109.70.240.130:80   ,     731,       0
2020-02-25 00:31:45.550,  192.168.250.27:62372,   64.233.165.18:443  ,    1933,       0
2020-02-25 00:27:56.490,  192.168.250.27:50292,  64.233.165.138:443  ,    3605,       0
2020-02-25 00:36:10.470,  192.168.250.27:57576,   192.168.250.1:53   ,     128,       0
2020-02-25 00:36:10.470,   192.168.250.1:53   ,  192.168.250.27:57576,     446,       0
2020-02-25 00:36:10.640,  192.168.250.27:49324,   192.168.250.1:53   ,     142,       0
2020-02-25 00:36:10.640,   192.168.250.1:53   ,  192.168.250.27:49324,     518,       0
2020-02-25 00:36:23.800,  192.168.250.27:59088,   192.168.250.1:53   ,     144,       0
2020-02-25 00:36:23.810,   192.168.250.1:53   ,  192.168.250.27:59088,     976,       0
2020-02-25 00:36:10.770,  192.168.250.27:51764,  82.202.184.159:443  ,     635,       0
2020-02-25 00:36:08.990,  192.168.250.27:51758,   62.128.100.39:443  ,     658,       0
2020-02-25 00:36:10.600,  192.168.250.27:51761, 195.122.177.150:443  ,    1446,       0
2020-02-25 00:36:10.540,  192.168.250.27:51760, 195.122.177.150:443  ,    1446,       0
2020-02-25 00:36:10.720,  192.168.250.27:51763, 195.122.177.150:443  ,    1076,       0
2020-02-25 00:35:17.260,  192.168.250.27:65128,   13.94.251.244:443  ,    2572,       0
2020-02-25 00:33:06.060,  192.168.250.27:62377,  173.194.222.95:443  ,    2815,       0
2020-02-25 00:37:10.950,  192.168.250.27:55748,   192.168.250.1:53   ,     122,       0
2020-02-25 00:37:10.960,   192.168.250.1:53   ,  192.168.250.27:55748,     440,       0
2020-02-25 00:37:10.970,  192.168.250.27:51767, 195.122.177.150:443  ,     618,       0
2020-02-25 00:37:13.900,  192.168.250.27:51768,  82.202.184.159:443  ,     619,       0
2020-02-25 00:37:43.930,  192.168.250.27:55233,   192.168.250.1:53   ,     122,       0
2020-02-25 00:37:43.930,   192.168.250.1:53   ,  192.168.250.27:55233,     586,       0
2020-02-25 00:37:43.940,  192.168.250.27:58104,   192.168.250.1:53   ,     116,       0
2020-02-25 00:37:43.940,   192.168.250.1:53   ,  192.168.250.27:58104,     116,       0
2020-02-24 23:38:01.980,  192.168.250.27:63810,   173.194.73.94:443  ,   23595,       0
2020-02-25 00:37:57.930,  192.168.250.27:62339,   192.168.250.1:53   ,     130,       0
2020-02-25 00:37:57.940,   192.168.250.1:53   ,  192.168.250.27:62339,     642,       0
2020-02-25 00:23:27.010,  192.168.250.27:64947, 173.194.220.101:443  ,   39168,       0
2020-02-25 00:38:05.990,  192.168.250.27:61384,   192.168.250.1:53   ,     124,       0
2020-02-25 00:38:05.990,  192.168.250.27:49902,   192.168.250.1:53   ,     176,       0
2020-02-25 00:38:06.000,   192.168.250.1:53   ,  192.168.250.27:61384,    1060,       0
2020-02-25 00:38:06.000,  192.168.250.27:54796,   192.168.250.1:53   ,     300,       0
2020-02-25 00:38:06.000,   192.168.250.1:53   ,  192.168.250.27:54796,     760,       0
2020-02-25 00:38:06.010,   192.168.250.1:53   ,  192.168.250.27:49902,    1062,       0
2020-02-25 00:38:06.010,  192.168.250.27:53733,   192.168.250.1:53   ,     326,       0
2020-02-25 00:38:06.010,   192.168.250.1:53   ,  192.168.250.27:53733,     777,       0
2020-02-25 00:38:08.050,  192.168.250.27:53641,   192.168.250.1:53   ,     152,       0
2020-02-25 00:38:08.050,  192.168.250.27:54733,   192.168.250.1:53   ,     152,       0
2020-02-25 00:38:08.060,   192.168.250.1:53   ,  192.168.250.27:53641,     736,       0
2020-02-25 00:38:08.060,   192.168.250.1:53   ,  192.168.250.27:54733,     832,       0
2020-02-25 00:38:08.070,  192.168.250.27:62365,   192.168.250.1:53   ,     116,       0
2020-02-25 00:38:08.070,   192.168.250.1:53   ,  192.168.250.27:62365,     116,       0
2020-02-25 00:35:17.420,  192.168.250.27:51756,   68.232.34.200:443  ,    2715,       0
2020-02-25 00:37:43.980,  192.168.250.27:51771, 195.122.177.150:443  ,    1888,       0
2020-02-25 00:37:43.950,  192.168.250.27:51770, 195.122.177.150:443  ,     980,       0
2020-02-25 00:38:23.800,  192.168.250.27:50346,   192.168.250.1:53   ,     154,       0
2020-02-25 00:38:23.840,   192.168.250.1:53   ,  192.168.250.27:50346,     740,       0
2020-02-25 00:38:42.810,  192.168.250.27:62578,   192.168.250.1:53   ,     124,       0
2020-02-25 00:38:42.810,   192.168.250.1:53   ,  192.168.250.27:62578,    1060,       0
2020-02-25 00:38:42.820,  192.168.250.27:57357,   192.168.250.1:53   ,     300,       0
2020-02-25 00:38:42.820,   192.168.250.1:53   ,  192.168.250.27:57357,     760,       0
2020-02-25 00:38:08.050,  192.168.250.27:53735,    52.114.75.79:443  ,    2748,       0
2020-02-25 00:39:12.810,  192.168.250.27:56374,   192.168.250.1:53   ,     152,       0
2020-02-25 00:39:12.810,  192.168.250.27:63536,   192.168.250.1:53   ,     152,       0
2020-02-25 00:39:12.820,   192.168.250.1:53   ,  192.168.250.27:63536,     736,       0
2020-02-25 00:39:12.850,   192.168.250.1:53   ,  192.168.250.27:56374,     832,       0
2020-02-25 00:39:12.810,  192.168.250.27:57359,   52.114.158.50:443  ,    2388,       0
2020-02-25 00:39:17.240,  192.168.250.27:63115,   192.168.250.1:53   ,     132,       0
2020-02-25 00:39:17.280,   192.168.250.1:53   ,  192.168.250.27:63115,    1062,       0
2020-02-25 00:39:17.280,  192.168.250.27:61157,   192.168.250.1:53   ,     304,       0
2020-02-25 00:39:17.280,   192.168.250.1:53   ,  192.168.250.27:61157,     761,       0
2020-02-25 00:39:17.460,  192.168.250.27:50661,   192.168.250.1:53   ,     158,       0
2020-02-25 00:39:17.470,   192.168.250.1:53   ,  192.168.250.27:50661,    1076,       0
2020-02-25 00:39:17.470,  192.168.250.27:53632,   192.168.250.1:53   ,     317,       0
2020-02-25 00:39:17.470,   192.168.250.1:53   ,  192.168.250.27:53632,     848,       0
2020-02-25 00:38:58.920,  192.168.250.27:57358, 195.122.177.150:443  ,     826,       0
2020-02-24 23:40:19.130,  192.168.250.27:63315,  64.233.162.188:5228 ,    5358,       0
2020-02-25 00:38:06.040,  192.168.250.27:53734,  20.185.212.106:443  ,    3883,       0
2020-02-25 00:36:10.480,  192.168.250.27:51759,  173.194.221.95:443  ,    4751,       0
2020-02-25 00:36:10.640,  192.168.250.27:51762,  64.233.165.132:443  ,    2312,       0
2020-02-25 00:40:17.910,  192.168.250.27:59223,   192.168.250.1:53   ,     122,       0
2020-02-25 00:40:17.920,   192.168.250.1:53   ,  192.168.250.27:59223,     440,       0
2020-02-25 00:36:23.810,  192.168.250.27:51765,  173.194.73.101:443  ,    2013,       0
2020-02-25 00:40:17.920,  192.168.250.27:53635, 195.122.177.150:443  ,     634,       0
2020-02-25 00:39:17.280,  192.168.250.27:61158,   13.94.102.123:443  ,    2572,       0
2020-02-24 23:41:42.810,  192.168.250.27:62948,    162.250.5.76:5938 ,   21059,       0
2020-02-25 00:37:10.960,  192.168.250.27:51766,  173.194.221.94:443  ,    1765,       0
2020-02-25 00:41:00.950,  192.168.250.27:53636,   62.128.100.39:443  ,     658,       0
2020-02-25 00:38:23.850,  192.168.250.27:53736,   52.114.158.50:443  ,   24558,       0
2020-02-25 00:37:43.930,  192.168.250.27:51769, 173.194.220.102:443  ,    3722,       0
2020-02-25 00:37:57.940,  192.168.250.27:51772,  64.233.165.102:443  ,    2710,       0
2020-02-25 00:37:58.020,  192.168.250.27:51773,  64.233.165.102:443  ,    3814,       0
2020-02-25 00:39:17.480,  192.168.250.27:53633,   68.232.34.200:443  ,    2674,       0
2020-02-25 00:42:33.640,  192.168.250.27:57512,   192.168.250.1:53   ,     120,       0
2020-02-25 00:42:33.640,   192.168.250.1:53   ,  192.168.250.27:57512,     120,       0
2020-02-25 00:43:04.660,  192.168.250.27:62669,   192.168.250.1:53   ,     176,       0
2020-02-25 00:43:04.660,   192.168.250.1:53   ,  192.168.250.27:62669,    1062,       0
2020-02-25 00:43:04.670,  192.168.250.27:50260,   192.168.250.1:53   ,     326,       0
2020-02-25 00:43:04.670,   192.168.250.1:53   ,  192.168.250.27:50260,     777,       0
2020-02-25 00:43:12.160,  192.168.250.27:49869,   192.168.250.1:53   ,     142,       0
2020-02-25 00:43:12.160,   192.168.250.1:53   ,  192.168.250.27:49869,     142,       0
2020-02-25 00:43:04.670,  192.168.250.27:50261,  20.185.212.106:443  ,    1111,       0
2020-02-25 00:43:16.600,  192.168.250.27:59054,   192.168.250.1:53   ,     134,       0
2020-02-25 00:43:16.610,   192.168.250.1:53   ,  192.168.250.27:59054,    1026,       0
2020-02-25 00:43:17.270,  192.168.250.27:63227,   192.168.250.1:53   ,     132,       0
2020-02-25 00:43:17.310,   192.168.250.1:53   ,  192.168.250.27:63227,    1062,       0
2020-02-25 00:43:17.310,  192.168.250.27:56400,   192.168.250.1:53   ,     304,       0
2020-02-25 00:43:17.310,   192.168.250.1:53   ,  192.168.250.27:56400,     761,       0
2020-02-25 00:43:17.480,  192.168.250.27:62568,   192.168.250.1:53   ,     152,       0
2020-02-25 00:43:17.500,  192.168.250.27:50915,   192.168.250.1:53   ,     158,       0
2020-02-25 00:43:17.510,   192.168.250.1:53   ,  192.168.250.27:50915,    1076,       0
2020-02-25 00:43:17.510,  192.168.250.27:51049,   192.168.250.1:53   ,     317,       0
2020-02-25 00:43:17.510,   192.168.250.1:53   ,  192.168.250.27:51049,     848,       0
2020-02-25 00:43:17.530,   192.168.250.1:53   ,  192.168.250.27:62568,    1076,       0
2020-02-25 00:43:17.530,  192.168.250.27:59307,   192.168.250.1:53   ,     314,       0
2020-02-25 00:43:17.530,   192.168.250.1:53   ,  192.168.250.27:59307,     768,       0
